Modelo,1-step,1-step,1-step,1-step,2-step,2-step,2-step,2-step,3-step,3-step,3-step,3-step
,R2,COR,MAE,RMSE,R2,COR,MAE,RMSE,R2,COR,MAE,RMSE
lstm,0.792297899723053,0.9171272027311008,19737.03515625,28828.34272031606,0.5212875604629517,0.7683294798911438,31266.982421875,43765.97399807298,0.4554242491722107,0.6942524908849401,31988.57421875,44381.84133178794
dt,0.4514771705570277,0.7402345052935123,35500.603879719136,46848.597545908655,0.5693808306365622,0.7777330340789975,30606.793444049126,41509.348789311785,0.4396353164323302,0.672016348284731,35154.026326901134,45020.62618231724
rf,0.6714595244512973,0.8645261378538849,25366.986826700784,36257.15150778663,0.640286364798099,0.8428578822635784,26006.397671223105,37938.284660966514,0.6020897702316531,0.8102119350126693,26173.523325722963,37937.49971831325
gbr,0.6611108614104556,0.8533784731145075,26186.13426973833,36823.75442371445,0.6043733196126827,0.8020366498807903,27550.317823731537,39787.07628841139,0.6131329257389483,0.8014390291525758,25823.413310352946,37407.35812871958
ridge,0.8196081383043397,0.9154568024870086,20049.690505487422,26866.29078354408,0.6927014925213573,0.8525444409361823,26314.702435773383,35065.45399510647,0.7106081130004999,0.8483622037025399,21901.58803457856,32353.355424413818
knn,0.6581707020786994,0.8454365968345197,26248.49266438575,36983.14856895239,0.5218028373605342,0.7716635459090694,30825.54068040724,43742.41314006626,0.603160540754421,0.8125988169003308,26754.722222222223,37886.42070760094
svr,0.8229882478384876,0.9313444590568574,18482.2154726899,26613.39569047405,0.5138728674377476,0.7664725376789194,29371.20073053073,44103.61327161596,0.731908576510995,0.8614451366114607,20051.75447906386,31139.928662081227
